rnum,docid,hot,thank,gift,contr,views,yviews,article,patient1,ypatient,period,treat,once
1948,http://yaolipingl.haodf.com/,5,397,1617,120055,4575633,4651,9,8402,2,8,1,1
1949,http://qinghaitao.haodf.com/,4.7,155,1436,92670,2926757,4110,226,6030,0,8,1,1
1950,http://huangyuhong66.haodf.com/,4.7,135,677,101881,5054028,4367,26,6435,0,8,1,1
1951,http://liuzhengxin.haodf.com/,4.6,81,530,65735,2530256,4077,35,6457,0,8,1,1
1952,http://fanglin020.haodf.com/,4.4,66,862,129445,4171838,6835,10,9780,0,8,1,1
1953,http://caoqian6896.haodf.com/,4.5,81,667,56523,2615559,3626,53,2631,0,8,1,1
1954,http://changhaibaiyu.haodf.com/,4.5,111,605,107223,3894766,5361,29,6841,0,8,1,1
1955,http://cuizhongmindr.haodf.com/,4.5,86,160,87435,577910,2067,67,3255,0,8,1,1
1956,http://drsongzhiqiang.haodf.com/,4.4,77,214,28870,924479,2846,33,2332,0,8,1,1
1957,http://wangyingwz.haodf.com/,4.2,40,302,94735,3000586,6672,106,9499,0,8,1,1
1958,http://liujie6.haodf.com/,5,191,1174,107300,2949148,3217,1,7840,3,8,1,1
1959,http://maojiangfeng.haodf.com/,4.7,122,494,17540,2443236,1638,38,2421,1,8,1,1
1960,http://chenzhongdr.haodf.com/,4.7,83,912,35770,1028583,1104,14,2234,0,8,1,1
1961,http://drxhwu.haodf.com/,4.7,116,623,90258,5551166,3103,87,6125,0,8,1,1
1962,http://liwenhui.haodf.com/,4.8,182,575,71502,5383051,4567,102,4569,2,8,1,1
1963,http://renweijiaoshou.haodf.com/,4.7,74,261,43090,1615863,1742,6,4225,4,8,1,1
1964,http://wangcaihongdr.haodf.com/,4.5,54,1146,83370,4003810,6646,1476,5818,0,8,1,1
1965,http://bairan.haodf.com/,4.5,46,441,36005,716230,1292,6,2359,0,8,1,1
1966,http://lujvming.haodf.com/,4.4,23,66,15125,222740,597,0,1213,0,8,1,1
1967,http://zhangchuandr.haodf.com/,4.4,50,129,33640,536669,1168,26,2534,6,8,1,1
1968,http://liangdongfeng.haodf.com/,4.8,330,826,66371,5235050,4212,35,4897,2,8,1,1
1969,http://huangjianlin.haodf.com/,4.8,290,1666,185400,7911830,5066,214,6848,0,8,1,1
1970,http://zhujian.haodf.com/,4.7,264,359,9445,677596,739,5,1318,0,8,1,1
1971,http://shenlingxun.haodf.com/,4.7,272,1679,67405,4167601,3519,11,6060,0,8,1,1
1972,http://wmjdl.haodf.com/,4.8,166,1157,170440,1640641,3124,26,5910,29,8,1,1
1973,http://yangchunhua.haodf.com/,5,350,362,57440,1016925,2136,1,4673,3,8,1,1
1974,http://kevinling.haodf.com/,4.7,152,2067,102055,1243434,762,70,4956,1,8,1,1
1975,http://zhengzhaohuidr.haodf.com/,4.6,94,293,25480,519388,1130,12,2962,2,8,1,1
1976,http://lilingrheumato.haodf.com/,4.5,99,1355,65220,1737822,3823,37,3687,0,8,1,1
1977,http://fanglinkai.haodf.com/,4.4,64,421,42340,1150639,1247,18,1882,1,8,1,1
1978,http://lifen85295255.haodf.com/,4.4,91,1254,65710,2704894,2600,164,3275,0,8,1,1
1979,http://wzga.haodf.com/,5,120,1289,291125,2486171,5485,26,7953,1,8,1,1
1980,http://drzjxcn.haodf.com/,4.9,62,1191,68655,589524,878,23,1885,1,8,1,1
1981,http://lungcancer.haodf.com/,4.9,125,1105,136881,6970658,5250,23,5753,3,8,1,1
1982,http://linjiangtao.haodf.com/,4.7,99,81,19555,2888040,1927,117,3272,0,8,1,1
1983,http://njcaomin.haodf.com/,4.9,67,452,42380,588326,1635,3,1622,0,8,1,1
1984,http://renxinling.haodf.com/,4.7,49,90,10160,326093,616,0,990,0,8,1,1
1985,http://duchangjun.haodf.com/,4.8,65,194,19870,441964,805,20,1915,4,8,1,1
1986,http://chenbozsyy.haodf.com/,4.5,29,311,67330,921016,1934,29,2322,0,8,1,1
1987,http://huyang3144.haodf.com/,4.5,56,328,57310,1077280,5116,327,1606,0,8,1,1
1988,http://lifengdt.haodf.com/,4.3,18,102,22825,477305,1383,16,1635,0,8,1,1
1989,http://chenxian900508.haodf.com/,3.8,12,62,42715,1600712,2600,0,4137,0,8,1,1
1990,http://zhoufude.haodf.com/,4.9,435,1804,193855,27427977,20364,40,15438,0,8,1,1
1991,http://zhouyandr.haodf.com/,4.7,130,870,69395,2699482,3284,44,5653,0,8,1,1
1992,http://lihuaiping.haodf.com/,4.8,272,1552,276835,11793172,4619,12,14123,1,8,1,1
1993,http://drtangzheng.haodf.com/,5,248,638,49505,2377341,3501,1,4263,1,8,1,1
1994,http://wuxfei108.haodf.com/,4.7,85,743,69535,634715,1994,29,3865,0,8,1,1
1995,http://lishijundr.haodf.com/,4.7,158,875,120401,7041079,4511,5,6193,1,8,1,1
1996,http://jishuming.haodf.com/,4.7,125,666,88393,6426451,4814,18,6646,1,8,1,1
1997,http://tuyuanmao.haodf.com/,4.6,77,688,39740,729057,1156,34,1596,2,8,1,1
1998,http://wubian227.haodf.com/,4.4,46,578,63685,1156088,2092,16,3078,0,8,1,1
1999,http://don2003000.haodf.com/,5,241,1424,229681,18309932,13586,27,13910,1,8,1,1
2000,http://baidaifu2017.haodf.com/,4.9,102,454,31695,580630,1625,22,1849,0,8,1,1
2001,http://liweiming937.haodf.com/,4.8,65,715,68775,1198251,1752,31,1960,0,8,1,1
2002,http://zlpumc2017.haodf.com/,4.9,77,126,21200,348945,1295,7,1502,0,8,1,1
2003,http://chenmiaopumch.haodf.com/,4.8,92,490,53280,2530840,2986,23,2746,0,8,1,1
2004,http://sunbingzhong.haodf.com/,4.6,219,786,73440,5192422,3370,3,3967,0,8,1,1
2005,http://lqxyisheng.haodf.com/,4.6,59,2630,49120,2407753,3956,70,3574,0,8,1,1
2006,http://maxuzhu.haodf.com/,4.9,47,307,52316,1976500,2012,20,2361,0,8,1,1
2007,http://blueman1320.haodf.com/,4.6,40,442,72783,3276604,2167,64,3178,0,8,1,1
2008,http://wenliping.haodf.com/,5,297,732,118723,8718427,4336,49,8139,0,8,1,1
2009,http://wangzixipumch.haodf.com/,4.7,93,173,26445,2095769,1800,5,4558,2,8,1,1
2010,http://Lvmeide.haodf.com/,5,90,421,91905,4360227,3464,1,6670,0,8,1,1
2011,http://clq8125195.haodf.com/,3.9,6,105,94695,2015032,4658,19,6118,0,8,1,1
2012,http://zhengchunsu.haodf.com/,3.9,4,4,1780,334887,529,0,3391,0,8,1,1
2013,http://wushuliang.haodf.com/,3.7,3,41,41040,1191775,3244,18,4123,0,8,1,1
2014,http://baishuangfengdf.haodf.com/,3.6,0,9,28335,552239,2432,1,3079,0,8,1,1
2015,http://xuweihuashan.haodf.com/,5,866,1110,133435,6532885,7268,9,13678,0,8,1,1
2016,http://wisdomqin.haodf.com/,4.9,493,1937,247972,16647104,10665,24,18154,0,8,1,1
2017,http://jiehu68.haodf.com/,4.8,732,1215,95615,8461206,6759,32,10924,2,8,1,1
2018,http://xubinhuashan.haodf.com/,4.7,339,1403,215495,10888591,6246,48,11143,0,8,1,1
2019,http://xiachengyu.haodf.com/,4.7,243,1091,154190,2820902,3571,39,4622,2,8,1,1
2020,http://jiangchuhan.haodf.com/,4.8,265,529,87650,2255503,3681,18,5132,0,8,1,1
2021,http://YanlongTian.haodf.com/,4.5,112,582,37265,837813,1212,1,2373,0,8,1,1
2022,http://guohongchuan.haodf.com/,4.6,403,268,72576,5081406,3459,24,6828,0,8,1,1
2023,http://zhanghuadoc.haodf.com/,4.6,241,442,51040,5100679,4260,1009,6674,3,8,1,1
2024,http://smuwangjun.haodf.com/,4.4,136,175,46740,437997,1136,79,1649,0,8,1,1
2025,http://songyuedr.haodf.com/,4.9,204,1641,71680,1334788,1952,15,2976,0,8,1,1
2026,http://dianyuanli.haodf.com/,5,587,2469,253165,9461407,8761,55,13841,0,8,1,1
2027,http://xiubinyang.haodf.com/,4.9,375,1911,196099,10021406,7378,86,11493,0,8,1,1
2028,http://drhuzhiwei.haodf.com/,4.8,324,583,87654,2877031,2818,54,5061,1,8,1,1
2029,http://weiyizhen.haodf.com/,4.7,178,711,42490,1415411,2155,24,2835,0,8,1,1
2030,http://fuwai.haodf.com/,4.7,338,267,51145,296626,1232,105,1602,2,8,1,1
2031,http://lancetsun.haodf.com/,4.7,114,588,61090,597669,1268,9,1733,1,8,1,1
2032,http://liuyanguo.haodf.com/,4.6,205,390,43867,3373532,2947,31,3555,0,8,1,1
2033,http://huyangdr.haodf.com/,4.7,133,606,52060,1250295,1816,11,2752,1,8,1,1
2034,http://HuangJinfengDoct.haodf.com/,4.5,231,151,81435,4223445,4931,118,4110,0,8,1,1
2035,http://zhaoxiaoganglung.haodf.com/,4.6,104,316,18610,647622,1514,21,1685,1,8,1,1
2036,http://chentianxiang.haodf.com/,4.3,97,377,17180,362227,1062,25,902,0,8,1,1
2037,http://wkun.haodf.com/,4.2,36,322,36850,680500,920,92,1098,1,8,1,1
2038,http://drsuweijie.haodf.com/,4.9,434,437,109780,8008453,11089,18,12853,20,8,1,1
2039,http://pumcyuxiaobo.haodf.com/,5,396,682,181725,6515427,15025,123,12901,0,8,1,1
2040,http://mudali.haodf.com/,4.8,401,654,120385,6937806,5892,48,6066,0,8,1,1
2041,http://yxnan9988.haodf.com/,4.7,190,311,37790,2105171,3690,17,4450,2,8,1,1
2042,http://liweiboshi2.haodf.com/,4.5,153,251,74845,2739994,4478,10,7096,0,8,1,1
2043,http://plasticzhang.haodf.com/,4.5,207,345,109815,5113910,5259,8,8937,1,8,1,1
2044,http://dongjiying.haodf.com/,4.5,70,362,97960,3354549,5586,13,8118,0,8,1,1
2045,http://wuxiaoli.haodf.com/,4.5,225,681,110863,17951014,14756,32,12983,0,8,1,1
2046,http://libo97123.haodf.com/,4.4,114,325,87695,1483419,0,228,2437,6,8,1,1
2047,http://chengchenprs.haodf.com/,4.2,18,63,43400,625733,1743,9,2115,0,8,1,1
2048,http://baoshiwei.haodf.com/,4,11,43,43460,2169111,6512,16,5697,0,8,1,1
2049,http://zhixiangcheng.haodf.com/,4.7,335,2106,416785,17108343,9616,1,19660,3,8,1,1
2050,http://wuyijun.haodf.com/,4.7,149,1177,56374,3836072,3626,33,6207,2,8,1,1
2051,http://panbodoc.haodf.com/,4.4,121,377,50420,847713,1943,2,2299,1,8,1,1
2052,http://wangmh1970.haodf.com/,4.2,214,1057,81715,1362978,2639,16,5348,2,8,1,1
2053,http://cyz200295.haodf.com/,4.3,78,602,83200,628087,1056,55,3119,0,8,1,1
2054,http://zcx33.haodf.com/,4.3,85,552,70280,1165078,1849,26,5348,0,8,1,1
2055,http://hanzhonghua.haodf.com/,4.2,45,806,41045,299687,764,40,1405,0,8,1,1
2056,http://yexiongjun.haodf.com/,4.7,404,1565,112475,4817821,4481,78,6467,1,8,1,1
2057,http://yaokai2000.haodf.com/,4.7,297,1768,67870,3699002,3192,179,3483,2,8,1,1
2058,http://zhangcuijian.haodf.com/,4.7,243,636,39110,1404856,2082,32,2865,0,8,1,1
2059,http://zhuyao.haodf.com/,4.6,231,1394,57845,2602403,3614,87,3088,0,8,1,1
2060,http://yehuamaodr.haodf.com/,4.7,184,809,60910,547789,2295,5,2349,0,8,1,1
2061,http://hehuixing.haodf.com/,4.5,95,647,76380,1102690,1228,1,2945,1,8,1,1
2062,http://hexueyou.haodf.com/,4.4,81,259,49650,2239544,2588,24,4002,0,8,1,1
2063,http://wangjinxhxq.haodf.com/,4.4,97,401,90355,1843335,2577,58,4288,4,8,1,1
2064,http://yangfanzdyfy.haodf.com/,4.6,96,150,38795,421227,1069,8,2393,0,8,1,1
2065,http://liulei84.haodf.com/,4.1,64,87,50990,479801,1582,14,2227,2,8,1,1
2066,http://zhouyfdr.haodf.com/,4.3,43,184,27695,344871,1738,15,1441,0,8,1,1
2067,http://wangchaoliang200.haodf.com/,4,19,119,21450,513093,1333,5,2358,0,8,1,1
2068,http://linwgacxy.haodf.com/,4.3,76,166,49235,281703,651,1,1386,0,8,1,1
2069,http://zhanghuiming1982.haodf.com/,3.7,12,30,27340,1270779,1287,17,2793,0,8,1,1
2070,http://surgeongaojie.haodf.com/,5,512,1896,156110,6220026,5656,28,9246,0,8,1,1
2071,http://wangdong.haodf.com/,4.8,278,1913,133324,8984138,9578,66,11083,1,8,1,1
2072,http://yuxianjun88.haodf.com/,4.6,329,545,87180,4285274,4626,134,7386,0,8,1,1
2073,http://dryanjianjun.haodf.com/,4.6,219,294,23970,825774,2027,12,2494,0,8,1,1
2074,http://zheng021.haodf.com/,4.7,227,541,74540,3833052,3779,11,6795,1,8,1,1
2075,http://kingsh.haodf.com/,4.4,76,634,63687,2099808,2337,14,3035,0,8,1,1
2076,http://huxp.haodf.com/,5,126,732,58595,1057852,1775,13,2326,0,8,1,1
2077,http://yinjiebjmu.haodf.com/,4.8,202,1054,99723,4327983,5077,92,5200,2,8,1,1
2078,http://zhangping024.haodf.com/,4.9,589,3271,192940,3342116,4399,0,10592,2,8,1,1
2079,http://aizhilongdr.haodf.com/,5,443,2300,104435,2185767,3589,0,6517,0,8,1,1
2080,http://QiuWeihua.haodf.com/,4.9,553,1783,149525,8092629,7450,29,11551,0,8,1,1
2081,http://feijian.haodf.com/,5,479,3841,256380,12562602,13689,64,13362,0,8,1,1
2082,http://yindetao.haodf.com/,4.9,186,598,63699,2195695,1627,28,5438,1,8,1,1
2083,http://kangjie007.haodf.com/,4.6,224,1395,118780,2099555,2502,30,3634,0,8,1,1
2084,http://futao916.haodf.com/,4.5,142,575,58470,770375,3029,34,2512,0,8,1,1
2085,http://wangqing650323.haodf.com/,5,870,5033,396810,33498735,23068,80,30289,0,8,1,1
2086,http://liuhaiyuan.haodf.com/,4.9,322,1871,222290,11488744,13186,14,13777,1,8,1,1
2087,http://drlupengrong.haodf.com/,5,381,2165,321205,18631461,15280,2,21588,1,8,1,1
2088,http://wanglingwelcome.haodf.com/,4.9,206,916,228653,11950271,1804,68,9093,0,8,1,1
2089,http://fangfang1968.haodf.com/,4.8,194,1072,168330,8592220,5732,17,9406,1,8,1,1
2090,http://guzhengrong008.haodf.com/,4.6,155,858,190460,9714993,8025,14,12472,0,8,1,1
2091,http://chenruiyingdr.haodf.com/,4.9,197,942,133460,1320782,3878,3,6182,2,8,1,1
2092,http://shaojundr.haodf.com/,4.7,57,441,52640,830047,1284,12,3278,0,8,1,1
2093,http://xuzhendr.haodf.com/,4.6,68,281,86920,1710361,4471,0,6785,1,8,1,1
2094,http://xiaocaiyugang.haodf.com/,4.2,37,604,139730,2023491,3074,12,7367,0,8,1,1
2095,http://sbb1982.haodf.com/,4.5,39,345,59810,461016,843,22,3175,0,8,1,1
2096,http://wanlei2016.haodf.com/,4.4,36,342,57405,962974,3492,10,4140,1,8,1,1
2097,http://zcmjj.haodf.com/,4.9,111,1457,153800,2004075,2240,26,6955,8,8,1,1
2098,http://yinbaomin.haodf.com/,4.8,140,1294,106235,1350989,2646,6,4204,0,8,1,1
2099,http://rose13121355.haodf.com/,4.7,195,457,190878,6225855,4559,68,9627,7,8,1,1
2100,http://liguohua2015.haodf.com/,5,244,1686,153540,3645208,6134,22,6553,1,8,1,1
2101,http://drcheying.haodf.com/,5,197,1437,344849,25650705,26292,17,21024,1,8,1,1
2102,http://dr5zhangning.haodf.com/,4.8,278,7279,536635,16774824,17993,158,12070,1,8,1,1
2103,http://wcm6705.haodf.com/,4.4,124,1090,183277,3635048,7294,21,11971,1,8,1,1
2104,http://lixiaojin2009.haodf.com/,3.9,32,219,60390,1718091,3304,8,6644,0,8,1,1
2105,http://zy665100.haodf.com/,3.5,10,102,49655,1803086,4138,77,7288,0,8,1,1
2106,http://zouliping21.haodf.com/,5,734,4747,261990,4755923,7010,15,9947,1,8,1,1
2107,http://yeshengchina.haodf.com/,4.8,323,1424,144665,6356732,6275,3,7815,1,8,1,1
2108,http://liuzimeidr.haodf.com/,4.5,152,560,144490,2433043,4401,7,9737,0,8,1,1
2109,http://anhuipanjiahua.haodf.com/,4.6,214,1140,99440,1546388,2658,22,6607,1,8,1,1
2110,http://yangxinwei1965.haodf.com/,4.5,237,1654,134535,4850524,5920,34,10521,4,8,1,1
2111,http://liuhaiyandr.haodf.com/,4.4,106,1603,143097,8116354,7611,132,6154,9,8,1,1
2112,http://sgr1966.haodf.com/,4.6,333,991,171598,4878339,5150,28,8370,6,8,1,1
2113,http://zhaobotaodr.haodf.com/,4.4,121,714,130130,1175814,2416,12,5796,0,8,1,1
2114,http://nichendr.haodf.com/,4.4,105,437,78260,1450533,3235,18,7829,0,8,1,1
2115,http://zgf751008.haodf.com/,4.2,88,282,156825,1342307,3594,162,3729,1,8,1,1
2116,http://songpingdr.haodf.com/,4.5,110,524,194755,3044890,9352,92,12344,0,8,1,1
2117,http://kyj132.haodf.com/,3.9,53,86,57855,689225,3569,28,3844,0,8,1,1
2118,http://wangmengln.haodf.com/,3.9,27,78,49225,537773,1405,29,2501,0,8,1,1
2119,http://dongpeijingbenre.haodf.com/,3.7,8,143,140230,1136986,2611,22,9887,0,8,1,1
2120,http://drzhouyongai.haodf.com/,3.3,4,38,18355,533759,1415,3,3231,0,8,1,1
2121,http://fangdingzhu.haodf.com/,5,222,773,80029,2207861,2357,9,7019,3,8,1,1
2122,http://wanghj0722.haodf.com/,4.5,75,468,101165,3232935,7574,52,8333,0,8,1,1
2123,http://doctorpan.haodf.com/,4.9,279,3558,386226,102948336,42164,95,15765,0,8,1,1
2124,http://doczhangbin.haodf.com/,4.6,150,568,189159,13353380,11578,130,12535,0,8,1,1
2125,http://chenjianyou.haodf.com/,4.5,97,530,90545,2400927,4915,5,6422,0,8,1,1
2126,http://gusong.haodf.com/,5,316,2156,200308,10175445,9754,3131,15346,47,8,1,1
2127,http://dongxinjing023.haodf.com/,4.6,141,523,109710,760973,1289,6,3590,1,8,1,1
2128,http://huangwenhuadaifu.haodf.com/,4.5,169,1139,113650,1294264,2348,24,3449,1,8,1,1
2129,http://xiangbin428.haodf.com/,5,1075,1353,237133,8587123,9487,31,17566,0,8,1,1
2130,http://guojiancardiac.haodf.com/,4.6,193,1190,124125,1285230,1329,6,3357,1,8,1,1
2131,http://lygcqch.haodf.com/,5,252,1170,135536,3501600,3432,34,7257,1,8,1,1
2132,http://yuelou.haodf.com/,4.7,223,1369,263840,14716435,11046,43,16080,1,8,1,1
2133,http://fangxiaoliang.haodf.com/,4.9,293,1769,105660,2117077,2954,28,5719,1,8,1,1
2134,http://xiehua.haodf.com/,5,346,1519,337616,17566923,11424,96,17786,1,8,1,1
2135,http://maoshengx.haodf.com/,4.9,309,1365,172658,8973228,6730,10,9521,0,8,1,1
2136,http://laoweihua.haodf.com/,5,125,1036,192137,8309378,7255,84,9910,0,8,1,1
2137,http://dongchenbin.haodf.com/,5,100,451,55326,1139320,2437,23,2229,0,8,1,1
2138,http://xiegongnen.haodf.com/,4.7,59,172,66300,520076,1700,28,2207,2,8,1,1
2139,http://huangfuxiaoqiao.haodf.com/,5,313,1142,145936,7951685,5796,45,10449,1,8,1,1
2140,http://zhangxuesong301.haodf.com/,4.9,265,353,47205,2329079,3208,29,6315,0,8,1,1
2141,http://chaiwei301.haodf.com/,4.9,249,2058,45865,3074357,3435,24,3441,0,8,1,1
2142,http://liuwenxindr.haodf.com/,5,171,490,81820,531027,1308,39,2487,2,8,1,1
2143,http://shenweihao.haodf.com/,4.5,81,141,53040,785774,2823,559,2273,8,8,1,1
2144,http://wufengliang0524.haodf.com/,4.9,162,226,11455,734744,1671,12,2234,1,8,1,1
2145,http://fangyousheng.haodf.com/,5,451,2563,389548,18443309,13888,34,21023,0,8,1,1
2146,http://zhangchenggang.haodf.com/,4.7,111,335,67415,646958,1270,2,3222,0,8,1,1
2147,http://tsuijianli.haodf.com/,4.9,270,486,104040,935528,2251,26,4165,10,8,1,1
2148,http://fanfengchuan.haodf.com/,4.9,83,694,106030,3103712,4175,129,6547,0,8,1,1
2149,http://harveydu.haodf.com/,5,121,986,136935,1495020,2543,7,2753,1,8,1,1
2150,http://drluoyan.haodf.com/,4.9,228,998,239820,20080986,15761,45,15925,1,8,1,1
2151,http://doclxm.haodf.com/,4.8,139,616,137797,3427063,1646,150,10807,0,8,1,1
2152,http://xiaomanyi.haodf.com/,4.8,126,652,105357,4048996,5158,48,9912,2,8,1,1
2153,http://trgaoxu.haodf.com/,4.7,185,549,134822,7008568,5021,0,8432,0,8,1,1
2154,http://wingtz.haodf.com/,5,255,300,57845,1018754,2519,5,2732,0,8,1,1
2155,http://drwangyue.haodf.com/,4.9,344,512,123517,10486689,11041,63,10028,5,8,1,1
2156,http://wqmm1972.haodf.com/,4.6,123,190,36175,2484943,2165,1,5321,1,8,1,1
2157,http://zhengke43.haodf.com/,4.4,76,391,61760,2929062,4676,26,3843,0,8,1,1
2158,http://linaiyang.haodf.com/,4.4,45,307,153225,7046043,9838,79,15848,0,8,1,1
2159,http://qingzhou112.haodf.com/,4.8,163,363,63620,1556417,3912,3,5325,1,8,1,1
2160,http://gonglan70.haodf.com/,5,202,293,61285,5312791,4922,5,7204,0,8,1,1
2161,http://Dryuanyifei.haodf.com/,5,223,2273,98595,1379244,1360,39,6122,0,8,1,1
2162,http://zhangqw2008.haodf.com/,4.7,113,244,78580,667855,1274,0,3190,2,8,1,1
2163,http://czcz837.haodf.com/,4.4,45,125,49170,855319,2742,37,3974,2,8,1,1
2164,http://fangluan.haodf.com/,3.7,6,12,26935,653390,4003,42,3074,3,8,1,1
2165,http://wangfeng0115.haodf.com/,5,540,974,178090,3737097,4277,3,11655,6,8,1,1
2166,http://bjwdc.haodf.com/,4.8,287,1269,120860,1685426,2708,31,2834,5,8,1,1
2167,http://zhangleidoctor.haodf.com/,4.8,362,1961,273864,10558453,8159,31,13545,2,8,1,1
2168,http://shanxf.haodf.com/,4.8,281,424,64325,1957293,2772,46,3864,1,8,1,1
2169,http://zzbooo.haodf.com/,4.7,287,380,61750,3963208,3627,8,5277,3,8,1,1
2170,http://zhengxianghuai.haodf.com/,4.8,240,186,37875,530951,1167,5,2957,5,8,1,1
2171,http://liwxx.haodf.com/,4.3,70,561,106816,5929246,5329,5,6845,0,8,1,1
2172,http://alimjanwushur.haodf.com/,4.5,97,89,18140,252943,747,1,1933,1,8,1,1
2173,http://liuyanpu.haodf.com/,4.3,91,664,197368,11404299,7975,14,8026,1,8,1,1
2174,http://sunzhengdr.haodf.com/,5,278,1347,199726,10858691,9498,11,14233,0,8,1,1
2175,http://mz19841984.haodf.com/,4.8,156,1148,58880,837249,1463,9,2362,0,8,1,1
2176,http://zhangyaoguo.haodf.com/,5,240,393,62290,633534,2453,62,2166,1,8,1,1
2177,http://YangNong.haodf.com/,5,385,1183,115450,2956450,3401,107,7326,0,8,1,1
2178,http://wuqinghaodfcom.haodf.com/,4.8,157,1692,215675,2641182,4038,47,5631,0,8,1,1
2179,http://sjunzh07.haodf.com/,5,122,1276,101529,5369588,5217,104,7553,0,8,1,1
2180,http://wulindoc.haodf.com/,4.5,66,383,63545,615389,1041,27,3703,0,8,1,1
2181,http://xiawendr.haodf.com/,4.7,75,998,42935,432215,900,59,1287,0,8,1,1
2182,http://fdzhangzhe.haodf.com/,4.5,40,330,29785,102392,470,4,808,0,8,1,1
2183,http://liuyi0212.haodf.com/,4.5,94,857,101715,1258558,2361,562,1548,0,8,1,1
2184,http://chengene.haodf.com/,5,268,1895,157519,5728473,7721,6,7235,0,8,1,1
2185,http://drwangjin.haodf.com/,5,145,1344,103134,1583802,2155,29,2423,1,8,1,1
2186,http://lishudoctor.haodf.com/,4.8,101,826,71480,1674741,2640,32,2626,1,8,1,1
2187,http://dongxiaorong.haodf.com/,5,238,751,71530,892312,1293,29,2630,1,8,1,1
2188,http://zhulingjun.haodf.com/,4.8,110,1487,71160,2806629,2628,262,2692,0,8,1,1
2189,http://qydoc.haodf.com/,4.4,42,717,64540,1520113,1377,38,2204,0,8,1,1
2190,http://wenjiezhaodr.haodf.com/,5,129,231,60085,255652,638,1,2690,12,8,1,1
2191,http://yaoyuan.haodf.com/,5,338,2070,205762,8992544,8681,27,9370,2,8,1,1
2192,http://renxzcn.haodf.com/,4.7,213,676,234403,18573344,9595,66,13399,0,8,1,1
2193,http://qfszyypfk.haodf.com/,4.7,15,85,52790,633796,3898,47,4613,7,8,1,1
2194,http://majiajudr.haodf.com/,5,120,344,35690,852842,1960,24,2499,0,8,1,1
2195,http://drwangyuming.haodf.com/,5,91,318,93949,5421204,5600,36,8154,0,8,1,1
2196,http://jiangpinghq.haodf.com/,4.7,76,281,69125,2376033,3006,57,5022,2,8,1,1
2197,http://yangkaidor.haodf.com/,4.3,16,124,88720,5714347,13727,57,8480,6,8,1,1
2198,http://lvxiaoai.haodf.com/,5,111,1062,89605,1346182,2783,34,3367,8,8,1,1
2199,http://guangyanyang.haodf.com/,4.6,263,956,230874,12043828,12456,27,19581,8,8,1,1
2200,http://syyk.haodf.com/,5,114,227,7299,647417,977,27,1623,0,8,1,1
2201,http://xuqingtian.haodf.com/,4.3,11,106,73128,6269903,8187,251,9185,4,8,1,1
2202,http://huangtao1019.haodf.com/,4.3,35,142,75200,9992965,4972,45,6308,0,8,1,1
2203,http://liwusheng134285.haodf.com/,4.2,5,36,30150,620956,1897,258,2581,0,8,1,1
2204,http://shixinlanda.haodf.com/,4.8,374,3903,405055,6967077,6090,103,14102,1,8,1,1
2205,http://doctorchenliang.haodf.com/,4.9,164,683,160760,6154025,6924,106,12831,5,8,1,1
2206,http://whxgyh.haodf.com/,4.9,191,530,91860,5852309,7270,150,8510,3,8,1,1
2207,http://artdr.haodf.com/,4.7,110,2125,160170,4982863,2583,4,4922,0,8,1,1
2208,http://huyinadr.haodf.com/,4.4,68,2047,98060,750589,276,7,4905,0,8,1,1
2209,http://qlwsynl.haodf.com/,4.8,134,3879,238480,2722825,4076,54,8169,2,8,1,1
2210,http://cailiuhong.haodf.com/,4.8,107,345,32535,609242,3198,30,2297,4,8,1,1
2211,http://shengyan.haodf.com/,4.5,208,1589,568976,44312441,11409,27,22902,1,8,1,1
2212,http://xudingfei.haodf.com/,4.7,108,2826,159295,1452750,1766,19,4623,1,8,1,1
2213,http://w1f2a3e4.haodf.com/,4.2,16,111,26830,353839,2107,84,2212,0,8,1,1
2214,http://danghua.haodf.com/,5,313,3171,272065,17257782,15563,352,22643,0,8,1,1
2215,http://liyongyisheng.haodf.com/,4.8,216,1628,103145,3440370,5317,42,8989,10,8,1,1
2216,http://wangyanjun.haodf.com/,4.8,251,487,139362,7909276,7233,2,9815,28,8,1,1
2217,http://liujunent.haodf.com/,4.7,280,1361,151023,9396329,7387,170,8790,0,8,1,1
2218,http://chengxiaohua010.haodf.com/,4.5,97,295,49985,1786934,1979,29,4041,1,8,1,1
